,u,v,maxspeed,length,s_lat,s_lng,e_lat,e_lng
17058,5591,66,45.0,80.89999999999999,-122.4509487,37.7208128,-122.4501293,37.7204823
17059,5591,6277,45.0,140.342,-122.4509487,37.7208128,-122.451667,37.7196858
17060,5592,9520,45.0,8.153,-122.5051541,37.7798483,-122.5051487,37.7797751
17061,5592,8801,45.0,137.454,-122.5051541,37.7798483,-122.5052441,37.7810824
17062,5592,9522,65.0,25.247999999999998,-122.5051541,37.7798483,-122.5054362,37.7798337
17063,5593,5278,45.0,87.376,-122.5062349,37.7799038,-122.506178,37.7791193
17064,5593,1121,45.0,122.605,-122.5062349,37.7799038,-122.5063148,37.7810046
17065,5593,9522,65.0,70.625,-122.5062349,37.7799038,-122.5054362,37.7798337
17066,5593,2782,65.0,95.532,-122.5062349,37.7799038,-122.5073163,37.7799889
17067,5594,3535,45.0,179.012,-122.4322981,37.7642819,-122.4321442,37.7626766
17068,5594,509,45.0,51.353,-122.4322981,37.7642819,-122.4317156,37.7643171
17069,5594,7218,45.0,58.384,-122.4322981,37.7642819,-122.4329602,37.7642405
17070,5595,5596,45.0,59.894,-122.4033346,37.7819431,-122.4028582,37.7815582
17071,5595,5598,45.0,43.456999999999994,-122.4033346,37.7819431,-122.4029984,37.7822297
17072,5595,4237,45.0,135.529,-122.4033346,37.7819431,-122.4044118,37.7810709
17073,5596,5595,45.0,59.894,-122.4028582,37.7815582,-122.4033346,37.7819431
17074,5596,5962,45.0,141.854,-122.4028582,37.7815582,-122.401711,37.7824542
17075,5597,7379,45.0,70.34500000000001,-122.412663,37.7969071,-122.4118726,37.7970078
17076,5598,5595,45.0,43.456999999999994,-122.4029984,37.7822297,-122.4033346,37.7819431
17077,5599,6252,45.0,60.0,-122.4111001,37.7758045,-122.4106205,37.7754205
17078,5599,5286,45.0,191.61400000000003,-122.4111001,37.7758045,-122.4126432,37.7745872
17079,5600,3475,45.0,57.988,-122.3982081,37.7859695,-122.3977407,37.7863375
17080,5601,6591,65.0,421.7130000000001,-122.3990364,37.8009761,-122.401811,37.8040707
17081,5601,9335,45.0,11.895,-122.3990364,37.8009761,-122.399146,37.8009133
17082,5602,3088,45.0,109.276,-122.4026204,37.8003142,-122.4028145,37.8012849
17083,5602,5603,45.0,46.046,-122.4026204,37.8003142,-122.4031376,37.8002473
17084,5602,5107,45.0,104.758,-122.4026204,37.8003142,-122.4014431,37.8004632
17085,5603,5602,45.0,46.046,-122.4031376,37.8002473,-122.4026204,37.8003142
17086,5604,2301,45.0,45.081,-122.4037493,37.8001737,-122.404256,37.8001099
17087,5605,2301,45.0,141.892,-122.4058508,37.7999091,-122.404256,37.8001099
17088,5605,1637,45.0,105.08200000000001,-122.4058508,37.7999091,-122.4056646,37.7989756
17089,5605,4569,45.0,139.002,-122.4058508,37.7999091,-122.4074144,37.7997187
17090,5606,7684,45.0,71.881,-122.4155967,37.7986999,-122.4154605,37.7980625
17091,5606,3094,45.0,103.58500000000001,-122.4155967,37.7986999,-122.4157743,37.7996208
17092,5606,5607,45.0,145.89000000000001,-122.4155967,37.7986999,-122.4172342,37.7984827
17093,5606,7760,45.0,84.311,-122.4155967,37.7986999,-122.41466,37.7988208
17094,5607,761,45.0,52.435,-122.4172342,37.7984827,-122.417328,37.7989484
17095,5607,1646,45.0,104.838,-122.4172342,37.7984827,-122.4170466,37.7975516
17096,5607,5608,45.0,146.143,-122.4172342,37.7984827,-122.4188763,37.7982735
17097,5607,5606,45.0,145.89,-122.4172342,37.7984827,-122.4155967,37.7986999
17098,5608,5609,45.0,146.63600000000002,-122.4188763,37.7982735,-122.4205206,37.798052
17099,5608,5607,45.0,146.14299999999997,-122.4188763,37.7982735,-122.4172342,37.7984827
17100,5608,1647,45.0,104.751,-122.4188763,37.7982735,-122.4186878,37.7973433
17101,5608,1374,45.0,51.57600000000001,-122.4188763,37.7982735,-122.4189691,37.7987315
17102,5609,3099,45.0,105.18,-122.4205206,37.798052,-122.4207091,37.7989861
17103,5609,1649,45.0,104.548,-122.4205206,37.798052,-122.4203333,37.7971235
17104,5609,4424,45.0,146.696,-122.4205206,37.798052,-122.4221665,37.7978339
17105,5609,5608,45.0,146.63600000000002,-122.4205206,37.798052,-122.4188763,37.7982735
17106,5610,9711,45.0,10.725,-122.4239324,37.7976114,-122.4238119,37.7976268
17107,5610,5611,45.0,135.609,-122.4239324,37.7976114,-122.4254559,37.7974163
17108,5610,1651,45.0,105.37199999999999,-122.4239324,37.7976114,-122.423737,37.7966765
17109,5611,4606,45.0,146.261,-122.4254559,37.7974163,-122.4270992,37.7972065
17110,5611,5610,45.0,135.609,-122.4254559,37.7974163,-122.4239324,37.7976114
17111,5611,3102,45.0,105.048,-122.4254559,37.7974163,-122.4256444,37.7983492
17112,5612,4606,45.0,146.29099999999997,-122.4287431,37.796998,-122.4270992,37.7972065
17113,5612,3104,45.0,105.099,-122.4287431,37.796998,-122.4289321,37.7979313
17114,5612,1653,45.0,105.107,-122.4287431,37.796998,-122.4285543,37.7960646
17115,5612,8759,45.0,146.28199999999998,-122.4287431,37.796998,-122.4303869,37.7967895
17116,5613,8762,45.0,146.316,-122.4353202,37.7961624,-122.4336761,37.7963714
17117,5613,3107,45.0,105.071,-122.4353202,37.7961624,-122.4355088,37.7970955
17118,5613,1656,45.0,105.087,-122.4353202,37.7961624,-122.4351312,37.7952292
17119,5613,5614,45.0,146.144,-122.4353202,37.7961624,-122.4369623,37.7959535
17120,5614,3108,45.0,105.05100000000002,-122.4369623,37.7959535,-122.4371517,37.7968863
17121,5614,5613,45.0,146.144,-122.4369623,37.7959535,-122.4353202,37.7961624
17122,5614,8763,45.0,146.399,-122.4369623,37.7959535,-122.4386073,37.7957444
17123,5614,1657,45.0,105.218,-122.4369623,37.7959535,-122.4367743,37.795019
17124,5615,8740,45.0,78.099,-122.4381617,37.8049375,-122.4380186,37.8042443
17125,5615,5468,45.0,34.572,-122.4381617,37.8049375,-122.4382262,37.8052442
17126,5615,6023,45.0,213.65300000000002,-122.4381617,37.8049375,-122.4403403,37.805512
17127,5616,5468,45.0,127.16799999999999,-122.4374173,37.8061178,-122.4382262,37.8052442
17128,5616,6963,45.0,74.316,-122.4374173,37.8061178,-122.4373619,37.8054673
17129,5616,7837,45.0,33.799,-122.4374173,37.8061178,-122.4374775,37.806418
17130,5617,3515,45.0,144.42499999999998,-122.397869,37.7663773,-122.3977419,37.7650824
17131,5617,2252,45.0,85.02799999999999,-122.397869,37.7663773,-122.396905,37.7664405
17132,5617,5618,45.0,56.07,-122.397869,37.7663773,-122.3985042,37.7663311
17133,5618,2068,45.0,28.296,-122.3985042,37.7663311,-122.3988252,37.766312
17134,5618,2091,45.0,230.104,-122.3985042,37.7663311,-122.3967204,37.7678383
17135,5618,5617,45.0,56.07,-122.3985042,37.7663311,-122.397869,37.7663773
17136,5619,2068,45.0,28.6,-122.3991502,37.7662998,-122.3988252,37.766312
17137,5619,3644,45.0,63.903,-122.3991502,37.7662998,-122.399678,37.766695
17138,5619,3645,45.0,58.652,-122.3991502,37.7662998,-122.3998156,37.766261
17139,5620,5658,45.0,144.88799999999998,-122.406567,37.7658452,-122.4066978,37.7671441
17140,5620,3520,45.0,144.77100000000002,-122.406567,37.7658452,-122.4064438,37.7645469
17141,5620,2726,45.0,88.28,-122.406567,37.7658452,-122.407568,37.7657809
17142,5620,2848,45.0,84.941,-122.406567,37.7658452,-122.405604,37.7659084
17143,5621,6475,45.0,179.67,-122.4164113,37.7652589,-122.4165702,37.7668697
17144,5621,4964,45.0,96.30000000000001,-122.4164113,37.7652589,-122.4175037,37.7651935
17145,5621,3569,45.0,95.178,-122.4164113,37.7652589,-122.4153319,37.7653261
17146,5621,3525,45.0,181.28300000000002,-122.4164113,37.7652589,-122.4162492,37.763634
17147,5622,5623,45.0,69.90299999999999,-122.4196893,37.765052,-122.420482,37.765002
17148,5622,8172,45.0,89.974,-122.4196893,37.765052,-122.4186691,37.7651174
17149,5622,3528,45.0,180.03199999999998,-122.4196893,37.765052,-122.4195294,37.7634379
17150,5622,6406,45.0,181.171,-122.4196893,37.765052,-122.4198442,37.7666767
17151,5623,1706,45.0,8.728,-122.420482,37.765002,-122.420581,37.764996
17152,5623,5842,45.0,182.05100000000002,-122.420482,37.765002,-122.420643,37.7666342
17153,5623,5622,45.0,69.90299999999999,-122.420482,37.765002,-122.4196893,37.765052
17154,5624,1706,45.0,28.208,-122.420901,37.764977,-122.420581,37.764996
17155,5624,6531,45.0,182.116,-122.420901,37.764977,-122.4210573,37.7666101
17156,5624,9830,45.0,84.699,-122.420901,37.764977,-122.4218617,37.7649185
17157,5625,1063,45.0,95.672,-122.42756,37.764574,-122.4264747,37.7646386
17158,5625,9369,45.0,92.69100000000002,-122.42756,37.764574,-122.4286114,37.7645105
17159,5626,7738,45.0,8.603,-122.4331992,37.764226,-122.4331016,37.7642317
17160,5626,1308,45.0,188.58299999999997,-122.4331992,37.764226,-122.4353391,37.7641325
17161,5626,1310,65.0,244.196,-122.4331992,37.764226,-122.4352027,37.76271
17162,5627,3877,45.0,77.472,-122.437338,37.7637638,-122.4365397,37.7640051
17163,5628,5629,45.0,39.523,-122.4155384,37.7095873,-122.4159618,37.7097062
17164,5629,1507,45.0,86.38,-122.4159618,37.7097062,-122.4168872,37.709966
17165,5629,5628,45.0,39.523,-122.4159618,37.7097062,-122.4155384,37.7095873
17166,5629,1609,45.0,230.007,-122.4159618,37.7097062,-122.4150913,37.7116567
17167,5629,2018,45.0,80.582,-122.4159618,37.7097062,-122.4159677,37.7089944
17168,5630,5647,45.0,72.994,-122.459645,37.7541681,-122.4602313,37.7546329
17169,5630,5360,45.0,66.769,-122.459645,37.7541681,-122.4601849,37.7537458
17170,5630,7710,45.0,294.13399999999996,-122.459645,37.7541681,-122.457364,37.755751
17171,5630,5359,45.0,372.676,-122.459645,37.7541681,-122.4562821,37.7554542
17172,5631,3340,45.0,39.667,-122.3935302,37.7812251,-122.393203,37.7809795
17173,5631,1616,45.0,39.760999999999996,-122.3935302,37.7812251,-122.3938458,37.7814813
17174,5631,1739,45.0,137.583,-122.3935302,37.7812251,-122.3946365,37.7803497
17175,5632,1614,35.0,39.899,-122.3944383,37.7819481,-122.3941151,37.7816961
17176,5632,598,35.0,39.480000000000004,-122.3944383,37.7819481,-122.3947506,37.7822033
17177,5632,1740,45.0,137.255,-122.3944383,37.7819481,-122.3955374,37.7810712
17178,5632,3480,45.0,140.498,-122.3944383,37.7819481,-122.3933,37.7828345
17179,5633,5802,45.0,300.239,-122.4530586,37.7413245,-122.4507027,37.7400779
17180,5633,1624,45.0,129.59699999999998,-122.4530586,37.7413245,-122.4544761,37.7410812
17181,5633,6383,45.0,182.705,-122.4530586,37.7413245,-122.4510188,37.7411775
17182,5634,8251,45.0,30.047,-122.4783591,37.7911828,-122.4783144,37.7914507
17183,5635,6626,45.0,30.237,-122.474435,37.798977,-122.4743466,37.7987142
17184,5635,3296,45.0,64.006,-122.474435,37.798977,-122.4750098,37.799198
17185,5635,5636,45.0,64.487,-122.474435,37.798977,-122.4740405,37.7986277
17186,5636,5635,45.0,64.48700000000001,-122.4740405,37.7986277,-122.474435,37.798977
17187,5636,6626,45.0,28.567999999999998,-122.4740405,37.7986277,-122.4743466,37.7987142
17188,5636,3685,45.0,45.952,-122.4740405,37.7986277,-122.4735375,37.7985198
17189,5637,5638,45.0,150.911,-122.4421409,37.7136673,-122.4415889,37.7123823
17190,5637,6317,45.0,115.326,-122.4421409,37.7136673,-122.4426486,37.7145928
17191,5637,2568,45.0,90.98100000000001,-122.4421409,37.7136673,-122.443118,37.713399
17192,5637,6019,45.0,91.535,-122.4421409,37.7136673,-122.441156,37.713933
17193,5638,584,45.0,136.605,-122.4415889,37.7123823,-122.441146,37.7112114
17194,5638,5637,45.0,150.911,-122.4415889,37.7123823,-122.4421409,37.7136673
17195,5638,6207,45.0,91.464,-122.4415889,37.7123823,-122.440604,37.712646
17196,5639,3505,45.0,55.409,-122.4403999,37.7094922,-122.4406177,37.7099563
17197,5640,9806,45.0,92.464,-122.4198728,37.7553742,-122.420921,37.7553063
17198,5640,6405,45.0,97.294,-122.4198728,37.7553742,-122.4187696,37.7554436
17199,5640,1893,30.0,178.279,-122.4198728,37.7553742,-122.4200211,37.7569732
17200,5641,5640,45.0,178.878,-122.4197115,37.7537706,-122.4198728,37.7553742
17201,5641,3763,45.0,98.023,-122.4197115,37.7537706,-122.4208231,37.7537023
17202,5641,6243,45.0,96.703,-122.4197115,37.7537706,-122.4186155,37.7538439
17203,5642,5652,45.0,46.026,-122.4192566,37.7489733,-122.4187345,37.7490034
17204,5642,8823,45.0,87.13,-122.4192566,37.7489733,-122.4191811,37.748192
17205,5642,474,45.0,179.11700000000002,-122.4192566,37.7489733,-122.4194007,37.7505801
17206,5642,8825,45.0,97.775,-122.4192566,37.7489733,-122.4203656,37.7489081
17207,5643,5644,45.0,79.678,-122.4342181,37.7113843,-122.4336404,37.7108324
17208,5643,5341,45.0,108.79499999999999,-122.4342181,37.7113843,-122.4352922,37.7109134
17209,5643,2980,45.0,106.55,-122.4342181,37.7113843,-122.433453,37.7121183
17210,5644,1336,45.0,78.76,-122.4336404,37.7108324,-122.4330693,37.7102869
17211,5644,5643,45.0,79.678,-122.4336404,37.7108324,-122.4342181,37.7113843
17212,5644,5342,45.0,138.436,-122.4336404,37.7108324,-122.4350126,37.7102464
17213,5644,2981,45.0,135.39200000000002,-122.4336404,37.7108324,-122.4326724,37.7117681
17214,5645,8483,45.0,75.059,-122.4324895,37.709733,-122.4319453,37.7092131
17215,5645,1336,45.0,79.968,-122.4324895,37.709733,-122.4330693,37.7102869
17216,5645,5343,45.0,196.16500000000005,-122.4324895,37.709733,-122.434437,37.7088963
17217,5645,6066,45.0,142.60200000000003,-122.4324895,37.709733,-122.4314009,37.7106784
17218,5646,5647,45.0,65.291,-122.4596892,37.7550319,-122.4602313,37.7546329
17219,5647,5630,45.0,72.994,-122.4602313,37.7546329,-122.459645,37.7541681
17220,5647,5646,45.0,65.291,-122.4602313,37.7546329,-122.4596892,37.7550319
17221,5647,5114,45.0,54.211999999999996,-122.4602313,37.7546329,-122.46056,37.7550306
17222,5648,5649,45.0,70.969,-122.4618411,37.7287206,-122.4615667,37.7293195
17223,5648,2612,45.0,168.343,-122.4618411,37.7287206,-122.4635714,37.7291768
17224,5648,5804,45.0,92.01,-122.4618411,37.7287206,-122.4608295,37.7286654
17225,5649,9311,45.0,49.495,-122.4615667,37.7293195,-122.4616757,37.7297551
17226,5649,5648,45.0,70.969,-122.4615667,37.7293195,-122.4618411,37.7287206
17227,5649,5804,45.0,143.289,-122.4615667,37.7293195,-122.4608295,37.7286654
17228,5649,2613,45.0,189.432,-122.4615667,37.7293195,-122.4634351,37.7299092
17229,5650,5651,45.0,170.682,-122.4569809,37.7433729,-122.4588371,37.7438075
17230,5650,3122,45.0,95.329,-122.4569809,37.7433729,-122.4559216,37.7434986
17231,5650,5661,45.0,172.86900000000003,-122.4569809,37.7433729,-122.4581617,37.7432738
17232,5651,5650,45.0,170.68200000000002,-122.4588371,37.7438075,-122.4569809,37.7433729
17233,5652,5642,45.0,46.026,-122.4187345,37.7490034,-122.4192566,37.7489733
17234,5652,8820,45.0,51.65,-122.4187345,37.7490034,-122.4181489,37.7490402
17235,5653,322,45.0,150.546,-122.449842,37.754761,-122.4511271,37.7539342
17236,5654,319,45.0,417.15700000000004,-122.4512361,37.7488395,-122.4511127,37.752553
17237,5654,315,45.0,80.477,-122.4512361,37.7488395,-122.4521239,37.7486825
17238,5654,2824,45.0,75.224,-122.4512361,37.7488395,-122.4503818,37.7488236
17239,5655,33,45.0,189.38500000000002,-122.4708872,37.7508889,-122.4690178,37.7508087
17240,5655,7967,45.0,47.298,-122.4708872,37.7508889,-122.4710176,37.7504821
17241,5655,8347,45.0,141.592,-122.4708872,37.7508889,-122.4705648,37.7521004
17242,5656,8596,45.0,28.542,-122.4374556,37.8031147,-122.4371871,37.8029702
17243,5656,5435,45.0,78.163,-122.4374556,37.8031147,-122.4380059,37.8025629
17244,5656,8754,45.0,156.292,-122.4374556,37.8031147,-122.4389261,37.8039057
17245,5657,9548,45.0,120.975,-122.4408241,37.8049268,-122.4419623,37.8055391
17246,5657,8738,45.0,34.775999999999996,-122.4408241,37.8049268,-122.4404975,37.8047501
17247,5657,6023,45.0,77.786,-122.4408241,37.8049268,-122.4403403,37.805512
17248,5657,8743,45.0,32.388000000000005,-122.4408241,37.8049268,-122.4410377,37.8046952
17249,5658,2847,45.0,85.879,-122.4066978,37.7671441,-122.4057234,37.7672005
17250,5658,2725,45.0,87.551,-122.4066978,37.7671441,-122.4076907,37.7670817
17251,5658,5620,45.0,144.88799999999998,-122.4066978,37.7671441,-122.406567,37.7658452
17252,5658,2098,45.0,142.383,-122.4066978,37.7671441,-122.406827,37.7684205
17253,5659,3987,45.0,142.317,-122.4054705,37.7543443,-122.4053461,37.7530682
17254,5659,2723,45.0,83.20899999999999,-122.4054705,37.7543443,-122.4064147,37.7542927
17255,5659,2842,45.0,85.697,-122.4054705,37.7543443,-122.4044987,37.7544038
17256,5660,505,45.0,55.952,-122.4051731,37.751294,-122.405222,37.7517957
17257,5661,5650,45.0,172.869,-122.4581617,37.7432738,-122.4569809,37.7433729
17258,5662,5663,45.0,252.064,-122.4619119,37.7408177,-122.4639664,37.742262
17259,5662,4316,45.0,80.365,-122.4619119,37.7408177,-122.4628241,37.7407768
17260,5662,5004,45.0,74.79199999999999,-122.4619119,37.7408177,-122.46107,37.740895
17261,5663,5662,45.0,252.06399999999996,-122.4639664,37.742262,-122.4619119,37.7408177
17262,5663,5005,45.0,75.84600000000002,-122.4639664,37.742262,-122.4638205,37.7429327
17263,5663,4318,45.0,76.444,-122.4639664,37.742262,-122.4643175,37.7416348
17264,5664,3652,45.0,179.83800000000002,-122.3998514,37.7508962,-122.398368,37.751342
17265,5664,3842,45.0,36.667,-122.3998514,37.7508962,-122.4002417,37.75078
17266,5664,3653,45.0,134.168,-122.3998514,37.7508962,-122.3983505,37.751076
17267,5665,1544,45.0,105.09100000000001,-122.4503531,37.7676701,-122.450164,37.7667369
17268,5665,4775,45.0,104.92099999999999,-122.4503531,37.7676701,-122.450541,37.7686019
17269,5665,4896,45.0,102.736,-122.4503531,37.7676701,-122.451507,37.7675231
17270,5666,2492,45.0,118.714,-122.449788,37.7648747,-122.4484546,37.7650441
17271,5666,3811,45.0,94.453,-122.449788,37.7648747,-122.4496193,37.7640358
17272,5666,4898,45.0,128.35,-122.449788,37.7648747,-122.4512298,37.7646924
17273,5666,5109,45.0,104.889,-122.449788,37.7648747,-122.449976,37.7658062
17274,5667,5668,45.0,78.817,-122.4489773,37.7608549,-122.4488403,37.7601544
17275,5667,4899,45.0,128.666,-122.4489773,37.7608549,-122.4504366,37.7607659
17276,5667,3539,45.0,89.139,-122.4489773,37.7608549,-122.4491373,37.7616465
17277,5667,2496,45.0,117.281,-122.4489773,37.7608549,-122.4476471,37.7609359
17278,5668,5667,45.0,78.817,-122.4488403,37.7601544,-122.4489773,37.7608549
17279,5669,4481,45.0,105.392,-122.450426,37.7705297,-122.4502349,37.769594
17280,5669,2925,45.0,106.121,-122.450426,37.7705297,-122.4506197,37.7714717
17281,5669,4895,45.0,146.543,-122.450426,37.7705297,-122.452072,37.7703201
17282,5669,5184,45.0,146.27700000000002,-122.450426,37.7705297,-122.448783,37.770739
17283,5670,4290,45.0,105.20500000000001,-122.4511855,37.7742578,-122.450996,37.7733236
17284,5670,4900,45.0,146.278,-122.4511855,37.7742578,-122.4528286,37.7740485
17285,5670,5179,45.0,146.555,-122.4511855,37.7742578,-122.4495393,37.7744675
17286,5670,291,45.0,104.488,-122.4511855,37.7742578,-122.4513731,37.7751857
17287,5671,4290,45.0,106.411,-122.450806,37.7723785,-122.450996,37.7733236
17288,5671,2868,65.0,146.386,-122.450806,37.7723785,-122.4524517,37.7721762
17289,5672,6930,45.0,12.626,-122.486668,37.7295624,-122.4866172,37.7296686
17290,5672,5673,45.0,382.51000000000005,-122.486668,37.7295624,-122.4840395,37.7270373
17291,5673,9568,45.0,7.207000000000001,-122.4840395,37.7270373,-122.4840379,37.7269725
17292,5674,8562,45.0,328.01400000000007,-122.4839076,37.7266785,-122.4806158,37.7254459
17293,5674,9502,45.0,34.272,-122.4839076,37.7266785,-122.4838624,37.7269835
17294,5675,8624,45.0,8.228,-122.4846602,37.7248883,-122.4846318,37.7249588
17295,5675,8617,45.0,264.19800000000004,-122.4846602,37.7248883,-122.4818399,37.724073
17296,5676,7652,45.0,111.731,-122.4854397,37.7086704,-122.4865842,37.7084958
17297,5677,6930,45.0,321.37800000000004,-122.4841418,37.727679,-122.4866172,37.7296686
17298,5678,7189,35.0,44.305,-122.391057,37.746362,-122.3907646,37.7466865
17299,5678,9362,45.0,197.44299999999998,-122.391057,37.746362,-122.3892416,37.7453169
17300,5678,4612,35.0,85.411,-122.391057,37.746362,-122.391621,37.7457367
17301,5679,678,35.0,375.99100000000004,-122.395574,37.741346,-122.3985951,37.7411346
17302,5679,717,35.0,86.065,-122.395574,37.741346,-122.3950049,37.7419757
17303,5679,3924,45.0,361.506,-122.395574,37.741346,-122.398892,37.7432654
17304,5680,5681,45.0,84.246,-122.397254,37.739464,-122.39781,37.738847
17305,5680,4788,45.0,203.52800000000002,-122.397254,37.739464,-122.3991277,37.7405386
17306,5680,821,45.0,202.45899999999997,-122.397254,37.739464,-122.395382,37.738404
17307,5681,5682,45.0,86.217,-122.39781,37.738847,-122.398378,37.738215
